t,open,high,low,close,volume,dlt,tvol,nticks,bid5,ask5,bid10,ask10,bid1s,ask1s,bid1p,ask1p,nsnap,atr20,er30,vwap30,hi30,lo30,hi60,lo60,dlt30s,dlt60s,tvol60s,tvol30m,mv30s,mv60s,dbid5_30s,dask5_30s,bid5_5m,ask5_5m,vwap30_10m,pos30,rng_atr,vslope,stretch,bkr_ask,bkr_bid,dask_n,dbid_n,dlt_n,absorb,at,day,hit,secs,revert,cont,farwall,far_refill,push,prog,vs_help,vs_flat,chop,tod
1784162690,29628.75,29629.25,29627.5,29628.0,31.0,-2.0,28.0,19,28.0,26.0,82.0,55.0,1.0,3.0,29628.0,29628.75,18,17.325,0.37543859649122807,29682.49510121983,29765.25,29627.0,29765.25,29627.0,1.0,-97.0,754.0,46249.0,-3.5,-6.75,-3.0,-5.0,31.783333333333335,29.15,29704.962918812384,0.007233273056057866,7.97979797979798,-1.2968437282859822,-3.1454603878689142,0.9285714285714286,1.0769230769230769,-0.17152658662092626,-0.09438909281594127,-0.1286472148541114,12.516129032258064,LOW,2026-07-16,UP,152.25699996948242,True,False,1.0769230769230769,-0.09438909281594127,0.1286472148541114,6.75,-1.2968437282859822,1.2968437282859822,trend,ON
1784162750,29628.75,29629.75,29622.25,29622.5,210.0,58.0,201.0,107,36.0,23.0,93.0,46.0,2.0,2.0,29623.25,29623.75,20,17.275,0.44912280701754387,29676.480503383435,29741.25,29622.25,29765.25,29622.25,18.0,-54.0,1333.0,44765.0,-10.0,-5.5,14.0,-2.0,30.3,28.35,29703.08995394358,0.0021008403361344537,6.888567293777135,-1.540344460789974,-3.124775883266834,0.6388888888888888,1.565217391304348,-0.07054673721340388,0.46204620462046203,-0.04051012753188297,8.307692307692308,LOW,2026-07-16,UP,70.5329999923706,True,False,1.565217391304348,0.46204620462046203,0.04051012753188297,5.5,-1.540344460789974,1.540344460789974,trend,ON
1784162810,29625.75,29626.5,29624.75,29625.75,97.0,-7.0,94.0,59,28.0,31.0,69.0,62.0,3.0,4.0,29626.25,29627.0,20,17.1625,0.4163568773234201,29672.254480286738,29722.25,29622.25,29765.25,29622.25,71.0,132.0,1009.0,42971.0,-4.5,3.25,5.0,0.0,29.5,28.083333333333332,29701.28866116441,0.035,5.82665695557174,-1.6917221196021581,-2.7096565352796977,1.1071428571428572,0.9032258064516129,0.0,0.1694915254237288,0.13082259663032705,31.058823529411764,LOW,2026-07-16,UP,16.31500005722046,True,False,0.9032258064516129,0.1694915254237288,-0.13082259663032705,-3.25,-1.6917221196021581,1.6917221196021581,trend,ON
1784162870,29632.25,29633.25,29629.5,29630.5,74.0,-10.0,75.0,45,33.0,29.0,64.0,63.0,1.0,5.0,29630.5,29631.25,17,16.1,0.3333333333333333,29669.40859813299,29717.0,29622.25,29765.25,29622.25,11.0,73.0,1870.0,43501.0,-6.75,4.75,6.0,10.0,28.166666666666668,27.3,29699.693097452746,0.0870712401055409,5.8850931677018625,-1.881024802469199,-2.4166831138504192,0.8787878787878788,1.1379310344827587,0.3663003663003663,0.21301775147928992,0.039037433155080216,12.695652173913043,LOW,2026-07-16,UP,68.53200006484985,True,False,1.1379310344827587,0.21301775147928992,-0.039037433155080216,-4.75,-1.881024802469199,1.881024802469199,trend,ON
1784163055,29631.25,29632.0,29628.0,29629.25,122.0,-10.0,115.0,69,26.0,29.0,72.0,61.0,1.0,1.0,29629.5,29630.0,20,15.725,0.18271119842829076,29663.157681155975,29706.0,29622.25,29765.25,29622.25,63.0,107.0,1260.0,42075.0,-13.75,-20.25,0.0,5.0,27.533333333333335,27.216666666666665,29693.657186359393,0.08358208955223881,5.325914149443562,-1.9395551798675585,-2.156291329473787,1.1153846153846154,0.896551724137931,0.18371096142069812,0.0,0.08492063492063492,5.035294117647059,LOW,2026-07-16,UP,52.79699993133545,True,False,0.896551724137931,0.0,-0.08492063492063492,20.25,-1.9395551798675585,1.9395551798675585,chop,ON
1784164355,29627.75,29629.25,29627.0,29628.0,77.0,10.0,83.0,43,25.0,29.0,69.0,76.0,3.0,2.0,29627.75,29628.25,20,16.7,0.04175365344467641,29646.806984897517,29679.75,29622.25,29765.25,29622.25,-165.0,-186.0,1417.0,37077.0,-4.5,-13.5,-3.0,2.0,27.466666666666665,28.3,29651.852182440536,0.1,3.44311377245509,-0.3021076373065108,-1.126166760330383,1.16,0.8620689655172413,0.0706713780918728,-0.1092233009708738,-0.13126323218066338,12.827586206896552,LOW,2026-07-16,DN,205.65899991989136,False,True,0.8620689655172413,-0.1092233009708738,0.13126323218066338,13.5,-0.3021076373065108,0.3021076373065108,chop,ON
1784164415,29617.5,29618.5,29615.5,29617.0,79.0,11.0,55.0,38,66.0,32.0,120.0,74.0,5.0,10.0,29615.75,29616.25,20,15.625,0.022364217252396165,29646.365020169476,29679.75,29615.5,29765.25,29615.5,-99.0,-93.0,1589.0,36910.0,-5.5,-11.0,38.0,5.0,28.55,29.316666666666666,29651.347726870463,0.023346303501945526,4.112,-0.3188932288631331,-1.8793612908464856,0.48484848484848486,2.0625,0.17055144968732233,1.3309982486865148,-0.05852737570799245,7.75,LOW,2026-07-16,UP,42.473999977111816,True,False,2.0625,1.3309982486865148,0.05852737570799245,11.0,-0.3188932288631331,0.3188932288631331,chop,ON
1784164515,29623.5,29623.5,29620.0,29621.5,101.0,35.0,118.0,76,26.0,27.0,68.0,59.0,2.0,3.0,29620.25,29620.75,20,15.6,0.007963594994311717,29645.907001044932,29679.75,29615.5,29761.5,29615.5,-34.0,145.0,1225.0,37346.0,-5.75,-3.75,-2.0,2.0,29.4,29.45,29649.18443542705,0.0933852140077821,4.118589743589744,-0.21009194757169053,-1.5645513490341192,1.0384615384615385,0.9629629629629629,0.06791171477079797,-0.06802721088435375,0.11836734693877551,30.526315789473685,LOW,2026-07-16,DN,152.70499992370605,False,True,0.9629629629629629,-0.06802721088435375,-0.11836734693877551,3.75,-0.21009194757169053,0.21009194757169053,chop,ON
1784164575,29616.25,29616.25,29612.5,29614.25,183.0,-15.0,192.0,111,18.0,33.0,75.0,72.0,2.0,4.0,29613.75,29614.25,19,15.575,0.005701254275940707,29645.467495080047,29679.75,29612.5,29727.25,29612.5,55.0,95.0,1488.0,37612.0,-15.25,-7.25,-11.0,2.0,29.033333333333335,29.85,29648.537024132147,0.026022304832713755,4.317817014446228,-0.19708051698875276,-2.0043335524909938,1.8333333333333333,0.5454545454545454,0.06700167504187604,-0.37887485648679675,0.06384408602150538,11.515151515151516,LOW,2026-07-16,DN,217.15199995040894,False,True,0.5454545454545454,-0.37887485648679675,-0.06384408602150538,7.25,-0.19708051698875276,0.19708051698875276,chop,ON
1784164635,29612.5,29613.75,29610.25,29613.0,83.0,-31.0,87.0,57,24.0,26.0,60.0,65.0,1.0,3.0,29612.5,29613.0,20,15.2875,0.0576036866359447,29644.913567885844,29679.75,29610.25,29719.25,29610.25,-16.0,93.0,1170.0,37705.0,-3.5,-1.25,-1.0,-5.0,29.3,29.966666666666665,29647.640196207532,0.039568345323741004,4.546197874080131,-0.17835671769017972,-2.0875596327616552,1.0833333333333333,0.9230769230769231,-0.16685205784204674,-0.034129692832764506,0.07948717948717948,41.333333333333336,LOW,2026-07-16,UP,226.46900010108948,True,False,0.9230769230769231,-0.034129692832764506,-0.07948717948717948,1.25,-0.17835671769017972,0.17835671769017972,chop,ON
1784164695,29606.0,29607.75,29605.0,29606.25,169.0,30.0,168.0,76,103.0,34.0,149.0,70.0,2.0,5.0,29605.75,29606.5,20,15.35,0.10835214446952596,29644.1225536193,29679.75,29605.0,29714.25,29605.0,7.0,8.0,1235.0,37300.0,-9.0,-6.75,74.0,7.0,30.516666666666666,29.35,29647.309386032437,0.016722408026755852,4.869706840390879,-0.20761123212609525,-2.467267336762311,0.3300970873786408,3.0294117647058822,0.23850085178875638,2.4249044238121247,0.006477732793522267,1.032258064516129,LOW,2026-07-16,UP,166.34500002861023,True,False,3.0294117647058822,2.4249044238121247,-0.006477732793522267,6.75,-0.20761123212609525,0.20761123212609525,chop,ON
1784164755,29608.75,29609.75,29607.75,29609.5,43.0,18.0,47.0,39,30.0,30.0,67.0,80.0,4.0,3.0,29609.0,29609.5,20,15.025,0.13142857142857142,29643.045419847327,29679.75,29602.75,29707.25,29602.75,97.0,42.0,1329.0,37345.0,2.25,3.25,-4.0,0.0,29.2,29.8,29647.32029605351,0.08766233766233766,5.124792013311148,-0.2845175511601959,-2.2326402560617065,1.0,1.0,0.0,-0.136986301369863,0.03160270880361174,9.882352941176471,LOW,2026-07-16,UP,106.34599995613098,True,False,1.0,-0.136986301369863,-0.03160270880361174,-3.25,-0.2845175511601959,0.2845175511601959,chop,ON
1784164815,29603.0,29605.75,29602.75,29604.5,52.0,-2.0,54.0,28,33.0,29.0,80.0,74.0,4.0,2.0,29604.5,29605.0,20,14.9875,0.21688159437280188,29641.719055549587,29679.75,29601.75,29706.0,29601.75,-81.0,-28.0,1183.0,37233.0,-2.0,-5.0,1.0,-9.0,30.883333333333333,30.433333333333334,29647.28113029404,0.035256410256410256,5.204336947456214,-0.3711142448341498,-2.4833398198223327,0.8787878787878788,1.1379310344827587,-0.29572836801752467,0.032379924446842956,-0.023668639053254437,4.666666666666667,LOW,2026-07-16,UP,46.28200006484985,True,False,1.1379310344827587,0.032379924446842956,0.023668639053254437,5.0,-0.3711142448341498,0.3711142448341498,chop,ON
1784164920,29609.0,29609.25,29606.25,29608.75,108.0,-3.0,107.0,69,25.0,26.0,54.0,54.0,2.0,4.0,29608.0,29608.75,20,14.5125,0.19784656796769853,29639.81885296238,29679.75,29601.75,29704.25,29601.75,-178.0,12.0,2017.0,37461.0,-12.0,-2.5,-1.0,9.0,30.45,28.083333333333332,29647.07534339541,0.08974358974358974,5.374677002583979,-0.5000165673060035,-2.140833968122676,1.04,0.9615384615384616,0.32047477744807124,-0.03284072249589491,0.005949429846306396,3.4285714285714284,LOW,2026-07-16,UP,278.94199991226196,True,False,0.9615384615384616,-0.03284072249589491,-0.005949429846306396,2.5,-0.5000165673060035,0.5000165673060035,chop,ON
1784164980,29608.25,29608.75,29606.0,29607.25,29.0,-10.0,30.0,28,34.0,23.0,73.0,46.0,3.0,2.0,29606.75,29607.25,18,14.2,0.3708206686930091,29637.43624950961,29672.0,29601.75,29704.25,29601.75,51.0,87.0,607.0,35692.0,-1.25,-1.5,8.0,-1.0,30.166666666666668,27.966666666666665,29646.76383243917,0.07829181494661921,4.94718309859155,-0.6568720372929484,-2.1257922189866343,0.6764705882352942,1.4782608695652173,-0.03575685339690107,0.26519337016574585,0.14332784184514002,34.8,LOW,2026-07-16,UP,64.36100006103516,True,False,1.4782608695652173,0.26519337016574585,-0.14332784184514002,1.5,-0.6568720372929484,0.6568720372929484,trend,ON
1784165130,29611.0,29611.0,29604.5,29606.75,140.0,26.0,145.0,76,25.0,23.0,66.0,55.0,2.0,2.0,29607.0,29607.5,18,13.425,0.26053042121684866,29634.389790339934,29669.0,29601.75,29702.25,29601.75,7.0,63.0,732.0,34381.0,-4.25,-5.0,2.0,-1.0,25.416666666666668,26.583333333333332,29645.825751889777,0.07434944237918216,5.009310986964618,-0.8518407113477349,-2.058829820479242,0.92,1.0869565217391304,-0.03761755485893417,0.07868852459016393,0.0860655737704918,10.5,LOW,2026-07-16,UP,65.69899988174438,True,False,1.0869565217391304,0.07868852459016393,-0.0860655737704918,5.0,-0.8518407113477349,0.8518407113477349,chop,ON
1784165275,29610.75,29611.5,29607.75,29607.75,59.0,10.0,77.0,38,26.0,23.0,68.0,54.0,5.0,4.0,29608.0,29608.75,18,13.45,0.25742574257425743,29632.45708467342,29669.0,29601.75,29696.25,29601.75,-144.0,-122.0,548.0,33266.0,-4.5,-7.75,1.0,-11.0,28.1,27.3,29644.606853148744,0.08921933085501858,5.0,-0.9033285111764366,-1.8369579682840498,0.8846153846153846,1.1304347826086956,-0.40293040293040294,0.03558718861209964,-0.22262773722627738,13.942857142857143,LOW,2026-07-16,UP,28.42300009727478,True,False,1.1304347826086956,0.03558718861209964,0.22262773722627738,7.75,-0.9033285111764366,0.9033285111764366,chop,ON
1784165355,29609.5,29609.75,29606.25,29606.25,87.0,-8.0,91.0,50,43.0,27.0,93.0,57.0,1.0,4.0,29606.0,29606.5,20,13.175,0.21316614420062696,29631.347920002416,29669.0,29601.75,29696.25,29601.75,1.0,-59.0,733.0,33098.0,-9.75,-6.0,16.0,-4.0,29.1,26.683333333333334,29643.045419847327,0.06691449814126393,5.104364326375712,-0.8878557757048472,-1.9049654650789962,0.627906976744186,1.5925925925925926,-0.14990630855715179,0.549828178694158,-0.08049113233287858,8.428571428571429,LOW,2026-07-16,UP,109.19600009918213,True,False,1.5925925925925926,0.549828178694158,0.08049113233287858,6.0,-0.8878557757048472,0.8878557757048472,chop,ON
1784165415,29602.5,29604.5,29599.0,29600.5,370.0,-143.0,357.0,160,25.0,25.0,83.0,69.0,2.0,1.0,29600.25,29600.5,20,12.975,0.2826747720364742,29629.46182063183,29669.0,29599.0,29696.25,29599.0,-55.0,-13.0,1429.0,33389.0,-3.75,-5.75,-5.0,-1.0,30.133333333333333,25.816666666666666,29641.719055549587,0.02142857142857143,5.394990366088632,-0.9446809185169295,-2.232124904187287,1.0,1.0,-0.03873466752743706,-0.16592920353982302,-0.009097270818754374,1.9259259259259258,LOW,2026-07-16,UP,32.573999881744385,True,False,1.0,-0.16592920353982302,0.009097270818754374,5.75,-0.9446809185169295,0.9446809185169295,chop,ON
1784165580,29605.75,29606.25,29603.0,29605.0,112.0,-14.0,114.0,57,31.0,28.0,72.0,67.0,3.0,2.0,29604.25,29605.0,20,12.7125,0.22006472491909385,29625.140881001425,29669.0,29599.0,29696.25,29599.0,73.0,77.0,759.0,31565.0,-8.0,-5.75,1.0,1.0,27.866666666666667,26.45,29637.43624950961,0.08571428571428572,5.506391347099312,-0.9671872966123709,-1.584336755274371,0.9032258064516129,1.1071428571428572,0.03780718336483932,0.03588516746411483,0.10144927536231885,11.407407407407407,LOW,2026-07-16,DN,62.53399991989136,False,True,1.1071428571428572,0.03588516746411483,-0.10144927536231885,5.75,-0.9671872966123709,0.9671872966123709,chop,ON
1784165640,29596.75,29598.75,29596.0,29598.5,61.0,-33.0,58.0,35,23.0,27.0,60.0,78.0,1.0,4.0,29598.25,29598.75,20,12.5875,0.43847487001733104,29623.340120054483,29669.0,29596.0,29696.25,29596.0,-39.0,-22.0,1066.0,31604.0,-0.5,-6.5,-11.0,-7.0,29.316666666666666,26.466666666666665,29636.229287213522,0.03424657534246575,5.799404170804369,-1.023965613429121,-1.9733958335239818,1.173913043478261,0.8518518518518519,-0.26448362720403024,-0.3752131893121092,-0.020637898686679174,2.933333333333333,LOW,2026-07-16,UP,54.89299988746643,True,False,0.8518518518518519,-0.3752131893121092,0.020637898686679174,6.5,-1.023965613429121,1.023965613429121,trend,ON
1784166030,29639.75,29644.75,29639.5,29644.0,100.0,48.0,93.0,47,26.0,62.0,61.0,108.0,1.0,19.0,29644.5,29645.0,18,13.8875,0.11654676258992806,29617.359334272103,29649.5,29593.5,29679.75,29593.5,102.0,23.0,1305.0,33372.0,8.5,9.75,0.0,27.0,28.15,30.416666666666668,29628.77779861945,0.9017857142857143,4.032403240324032,-0.8222116541742888,1.9183197643850012,2.3846153846153846,0.41935483870967744,0.8876712328767123,0.0,0.017624521072796936,2.13953488372093,HIGH,2026-07-16,DN,85.6579999923706,True,False,2.3846153846153846,0.8876712328767123,0.017624521072796936,9.75,0.8222116541742888,0.8222116541742888,chop,ON
1784166090,29639.5,29641.75,29639.0,29641.0,85.0,-33.0,80.0,46,34.0,21.0,79.0,54.0,3.0,2.0,29639.25,29639.75,19,13.825,0.03852080123266564,29617.310808585797,29644.75,29593.5,29679.75,29593.5,-18.0,-5.0,824.0,33399.0,-0.25,-3.0,8.0,-2.0,29.083333333333332,30.05,29626.676472839732,0.926829268292683,3.707052441229657,-0.6774440690007517,1.7135038997615464,0.6176470588235294,1.619047619047619,-0.06655574043261231,0.27507163323782235,-0.006067961165048544,1.25,HIGH,2026-07-16,DN,27.82100009918213,True,False,0.6176470588235294,-0.06655574043261231,-0.006067961165048544,-3.0,0.6774440690007517,0.6774440690007517,chop,ON
1784166415,29641.0,29645.0,29640.0,29644.75,164.0,-17.0,135.0,73,32.0,37.0,71.0,95.0,5.0,10.0,29644.25,29645.0,20,13.8375,0.005747126436781609,29617.045473987706,29646.75,29593.5,29679.75,29593.5,61.0,31.0,1423.0,31532.0,15.75,21.0,5.0,8.0,30.8,28.983333333333334,29619.25269817073,0.9624413145539906,3.848238482384824,-0.159510329396543,2.0021337678261304,1.15625,0.8648648648648649,0.27602070155261643,0.16233766233766234,0.02178496134926212,1.4090909090909092,HIGH,2026-07-16,UP,71.42799997329712,False,True,1.15625,0.27602070155261643,0.02178496134926212,21.0,0.159510329396543,0.159510329396543,chop,ON
1784166475,29651.25,29652.25,29648.25,29648.25,86.0,48.0,91.0,51,34.0,27.0,74.0,69.0,1.0,3.0,29648.5,29649.0,19,14.35,0.13910761154855644,29618.787639173974,29653.0,29593.5,29679.75,29593.5,-21.0,-52.0,1665.0,32162.0,-1.75,3.5,8.0,-3.0,30.133333333333333,28.816666666666666,29618.790247958874,0.9201680672268907,4.146341463414634,-0.00018179685714815255,2.0531261899669877,0.7941176470588235,1.2592592592592593,-0.10410641989589359,0.26548672566371684,-0.03123123123123123,11.555555555555555,HIGH,2026-07-16,UP,52.257999897003174,False,True,0.7941176470588235,-0.10410641989589359,-0.03123123123123123,3.5,0.00018179685714815255,0.00018179685714815255,chop,ON
1784166535,29662.25,29662.25,29660.5,29662.0,98.0,-8.0,105.0,61,23.0,32.0,64.0,66.0,2.0,4.0,29662.0,29662.5,18,14.3,0.20430107526881722,29620.953283064817,29662.25,29593.5,29679.75,29593.5,-82.0,-10.0,1384.0,32041.0,7.75,13.75,-4.0,8.0,29.416666666666668,30.033333333333335,29617.996429110673,0.9963636363636363,4.8076923076923075,0.20677300378624464,2.8703997856771477,1.391304347826087,0.71875,0.2663706992230854,-0.13597733711048157,-0.0072254335260115606,0.6779661016949152,HIGH,2026-07-16,UP,34.08299994468689,False,True,1.391304347826087,0.2663706992230854,-0.0072254335260115606,13.75,-0.20677300378624464,0.20677300378624464,chop,ON
1784166595,29675.75,29676.75,29674.5,29675.75,73.0,-2.0,81.0,53,41.0,29.0,69.0,68.0,2.0,2.0,29674.75,29675.5,19,14.2875,0.26540880503144654,29624.629922154236,29678.75,29593.5,29679.75,29593.5,47.0,201.0,2163.0,33018.0,8.25,13.75,2.0,1.0,30.5,30.8,29617.762241348555,0.9648093841642229,5.966754155730534,0.4806775717011878,3.5779582044279388,0.7073170731707317,1.4137931034482758,0.032467532467532464,0.06557377049180328,0.09292649098474341,13.627118644067796,HIGH,2026-07-16,DN,102.88599991798401,True,False,0.7073170731707317,0.032467532467532464,0.09292649098474341,13.75,-0.4806775717011878,0.4806775717011878,chop,ON
1784166655,29675.0,29679.25,29675.0,29677.5,85.0,-24.0,84.0,55,21.0,25.0,46.0,55.0,1.0,5.0,29677.0,29677.5,19,14.575,0.35108958837772397,29628.12007168459,29683.25,29593.5,29683.25,29593.5,-101.0,-65.0,1870.0,33752.0,-4.0,1.75,-6.0,1.0,29.5,29.733333333333334,29617.372639536272,0.935933147632312,6.157804459691253,0.7373881405363208,3.3879882206114056,1.1904761904761905,0.84,0.033632286995515695,-0.2033898305084746,-0.034759358288770054,23.636363636363637,HIGH,2026-07-16,DN,32.17300009727478,True,False,1.1904761904761905,0.033632286995515695,-0.034759358288770054,1.75,-0.7373881405363208,0.7373881405363208,trend,ON
1784166880,29669.5,29675.0,29669.5,29674.5,77.0,-10.0,77.0,47,32.0,36.0,78.0,75.0,1.0,14.0,29674.75,29675.0,19,15.7,0.18384697130712008,29633.850048527984,29683.25,29593.5,29683.25,29593.5,-20.0,-24.0,710.0,34000.0,10.75,15.0,11.0,3.0,26.183333333333334,29.733333333333334,29616.492045454546,0.9025069637883009,5.7165605095541405,1.1056052913017471,2.5891688835679143,1.125,0.8888888888888888,0.10089686098654709,0.4201145767027371,-0.03380281690140845,1.5,HIGH,2026-07-16,UP,86.15199995040894,False,True,1.125,0.10089686098654709,-0.03380281690140845,15.0,-1.1056052913017471,1.1056052913017471,chop,ON
1784166940,29679.25,29680.0,29678.25,29678.75,106.0,9.0,109.0,62,29.0,33.0,65.0,72.0,2.0,4.0,29678.25,29678.75,20,15.9875,0.23692307692307693,29635.37252268123,29683.25,29593.5,29683.25,29593.5,7.0,-15.0,833.0,34057.0,6.0,4.25,-5.0,10.0,26.366666666666667,29.45,29616.31436009564,0.9498607242339833,5.613760750586396,1.1920664635241327,2.7132120293209567,1.1379310344827587,0.8787878787878788,0.3395585738539898,-0.18963337547408343,-0.01800720288115246,2.857142857142857,HIGH,2026-07-16,DN,79.93300008773804,True,False,1.1379310344827587,0.3395585738539898,-0.01800720288115246,4.25,-1.1920664635241327,1.1920664635241327,chop,ON
1784167000,29678.25,29681.25,29678.25,29680.25,35.0,-7.0,41.0,25,25.0,24.0,59.0,59.0,2.0,2.0,29680.0,29680.5,20,16.1,0.27984344422700586,29637.689172906445,29686.5,29593.5,29686.5,29593.5,-26.0,101.0,1419.0,34860.0,-5.0,1.5,-5.0,-3.0,28.4,30.983333333333334,29616.738891364548,0.9327956989247311,5.7763975155279494,1.3012597230991554,2.643529633140088,0.96,1.0416666666666667,-0.09682625067240451,-0.17605633802816903,0.0711768851303735,40.4,HIGH,2026-07-16,DN,18.3510000705719,True,False,0.96,-0.09682625067240451,0.0711768851303735,1.5,-1.3012597230991554,1.3012597230991554,chop,ON
1784168605,29678.0,29683.25,29677.5,29682.5,92.0,-2.0,90.0,61,30.0,48.0,77.0,82.0,3.0,1.0,29682.0,29682.5,18,11.3125,0.020214030915576695,29647.996779079527,29686.5,29620.0,29686.5,29593.5,37.0,81.0,891.0,27398.0,4.25,8.5,-2.0,-2.0,29.216666666666665,28.916666666666668,29648.521317406357,0.9398496240601504,5.878453038674033,-0.0463680288910696,3.050008479157818,1.6,0.625,-0.06916426512968299,-0.06845407872219053,0.09090909090909091,8.526315789473685,HIGH,2026-07-16,UP,31.67799997329712,False,True,1.6,-0.06916426512968299,0.09090909090909091,8.5,0.0463680288910696,0.0463680288910696,chop,ON
1784168665,29691.5,29692.5,29690.25,29690.5,111.0,-54.0,115.0,53,35.0,35.0,68.0,99.0,5.0,4.0,29691.0,29691.5,20,11.2625,0.14563106796116504,29649.786653470946,29693.0,29620.0,29693.0,29593.5,-79.0,86.0,1558.0,28291.0,1.5,8.0,1.0,-44.0,30.116666666666667,30.233333333333334,29649.22219324038,0.9657534246575342,6.481687014428413,0.05011855543312771,3.6149475275519225,1.0,1.0,-1.4553472987872105,0.03320420586607637,0.055198973042362,9.555555555555555,HIGH,2026-07-16,UP,46.43499994277954,False,True,1.0,-1.4553472987872105,0.055198973042362,8.0,-0.05011855543312771,0.05011855543312771,chop,ON
1784168730,29690.75,29695.25,29690.5,29694.25,66.0,-33.0,80.0,41,23.0,25.0,56.0,69.0,1.0,3.0,29694.75,29695.25,18,11.4,0.10998735777496839,29651.080210325046,29699.0,29620.0,29699.0,29593.5,104.0,-25.0,1235.0,28771.0,0.0,3.0,-6.0,-9.0,27.85,32.31666666666667,29649.857051879466,0.939873417721519,6.9298245614035086,0.10729460048950339,3.7868236556977006,1.0869565217391304,0.92,-0.2784940691077875,-0.21543985637342908,-0.020242914979757085,6.25,HIGH,2026-07-16,UP,85.90700006484985,False,True,1.0869565217391304,-0.2784940691077875,-0.020242914979757085,3.0,-0.10729460048950339,0.10729460048950339,chop,ON
1784168790,29697.75,29698.75,29696.75,29697.0,57.0,-17.0,60.0,36,23.0,31.0,53.0,64.0,3.0,5.0,29696.5,29697.25,19,11.475,0.06258322237017311,29650.928105964016,29702.25,29620.0,29702.25,29593.5,110.0,108.0,878.0,28239.0,-1.25,2.75,-1.0,-3.0,26.883333333333333,31.333333333333332,29650.419929186424,0.9361702127659575,7.167755991285404,0.044285557960075876,4.014979872416895,1.3478260869565217,0.7419354838709677,-0.09574468085106383,-0.037197768133911964,0.12300683371298406,28.8,HIGH,2026-07-16,UP,35.71799993515015,False,True,1.3478260869565217,-0.09574468085106383,0.12300683371298406,2.75,-0.044285557960075876,0.044285557960075876,chop,ON
1784169210,29696.25,29702.75,29696.25,29701.0,199.0,-91.0,199.0,86,28.0,35.0,60.0,65.0,4.0,4.0,29700.75,29701.5,17,11.5125,0.38193343898573695,29660.082973448498,29706.25,29620.0,29706.25,29593.5,-71.0,-99.0,519.0,25008.0,8.75,9.5,-5.0,10.0,24.316666666666666,26.8,29648.134060873046,0.9391304347826087,7.491856677524431,1.037907715565836,3.5541391141369996,1.25,0.8,0.3731343283582089,-0.20562028786840303,-0.1907514450867052,9.428571428571429,HIGH,2026-07-16,DN,331.2430000305176,True,False,1.25,0.3731343283582089,-0.1907514450867052,9.5,-1.037907715565836,1.037907715565836,trend,ON
1784169275,29698.0,29698.5,29697.25,29698.0,19.0,4.0,14.0,10,32.0,26.0,76.0,68.0,3.0,3.0,29697.5,29698.0,17,11.7875,0.46984126984126984,29662.7446267315,29706.25,29620.0,29706.25,29598.0,-24.0,2.0,518.0,24464.0,0.25,-5.0,11.0,0.0,25.033333333333335,27.083333333333332,29649.962070425518,0.9043478260869565,7.317073170731708,1.0844162295636408,2.9909118361400626,0.8125,1.2307692307692308,0.0,0.4394141145139813,0.003861003861003861,0.3333333333333333,HIGH,2026-07-16,UP,43.181999921798706,False,True,0.8125,0.0,0.003861003861003861,-5.0,-1.0844162295636408,1.0844162295636408,trend,ON
1784169335,29706.5,29706.5,29703.0,29703.0,66.0,0.0,71.0,35,27.0,29.0,88.0,65.0,5.0,3.0,29703.0,29703.75,19,11.5125,0.46984126984126984,29664.992263075914,29707.0,29620.0,29707.0,29607.75,48.0,-18.0,683.0,24393.0,-1.0,5.0,-5.0,-11.0,25.516666666666666,28.283333333333335,29651.054445450114,0.9540229885057471,7.557003257328991,1.2106681976807516,3.301432088954285,1.0740740740740742,0.9310344827586207,-0.38892162639952854,-0.1959503592423253,-0.02635431918008785,3.0,HIGH,2026-07-16,DN,202.02900004386902,True,False,1.0740740740740742,-0.38892162639952854,-0.02635431918008785,5.0,-1.2106681976807516,1.2106681976807516,trend,ON
1784169395,29704.0,29705.0,29703.5,29703.5,51.0,26.0,52.0,20,32.0,28.0,76.0,64.0,4.0,2.0,29703.25,29703.75,20,11.375,0.47318611987381703,29666.694804797455,29707.0,29620.0,29707.0,29607.75,15.0,11.0,608.0,24511.0,1.75,0.5,1.0,-2.0,28.366666666666667,28.816666666666666,29650.948960587462,0.9597701149425287,7.648351648351649,1.3842500404388884,3.235621556267718,0.875,1.1428571428571428,-0.06940427993059572,0.03525264394829612,0.018092105263157895,7.333333333333333,HIGH,2026-07-16,DN,83.24300003051758,True,False,0.875,-0.06940427993059572,0.018092105263157895,0.5,-1.3842500404388884,1.3842500404388884,trend,ON
1784169460,29698.0,29700.25,29698.0,29700.25,42.0,9.0,40.0,21,24.0,28.0,62.0,69.0,3.0,1.0,29699.25,29699.5,18,11.25,0.47318611987381703,29668.79240687679,29707.25,29620.0,29707.25,29607.75,-15.0,4.0,608.0,24426.0,-3.75,-5.75,-9.0,0.0,30.333333333333332,29.816666666666666,29652.374210264785,0.9197707736389685,7.7555555555555555,1.4593952544004423,2.7962304998409104,1.1666666666666667,0.8571428571428571,0.0,-0.2967032967032967,0.006578947368421052,0.5925925925925926,HIGH,2026-07-16,DN,81.24300003051758,True,False,1.1666666666666667,0.0,0.006578947368421052,-5.75,-1.4593952544004423,1.4593952544004423,trend,ON
